Lab_id,SampleType,SampleId,ceramideName,Unit,replicate,Protocol,Instrument,MassAnalyzerType,C_SinglePoint,Calibration Line 1,Calibration Line 2,Avg_C_Adj
02b,NIST SRM,SRM 6,Cer d18:1/24:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,1.288343558,1.354788733,1.293553305,1.324171019
02b,NIST SRM,SRM 6,Cer d18:1/24:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,1.310240964,1.378212597,1.315830201,1.347021399
02b,NIST SRM,SRM 6,Cer d18:1/24:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,1.291907514,1.358601131,1.297179026,1.327890078
02b,NIST SRM,SRM 6,Cer d18:1/24:1,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.451680672,0.50317557,0.473579238,0.488377404
02b,NIST SRM,SRM 6,Cer d18:1/24:1,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.421686747,0.468925584,0.44175358,0.455339582
02b,NIST SRM,SRM 6,Cer d18:1/24:1,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.424,0.471567081,0.444208103,0.457887592
02b,NIST hTAG,hTAG 1,Cer d18:1/16:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.222014925,0.169194415,0.149033806,0.159114111
02b,NIST hTAG,hTAG 1,Cer d18:1/16:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.223938224,0.170674946,0.150332259,0.160503603
02b,NIST hTAG,hTAG 1,Cer d18:1/16:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.23046875,0.175702063,0.154741132,0.165221598
02b,NIST hTAG,hTAG 1,Cer d18:1/18:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.033126294,0.05044049,0.050800913,0.050620701
02b,NIST hTAG,hTAG 1,Cer d18:1/18:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.03512931,0.053533415,0.053909394,0.053721404
02b,NIST hTAG,hTAG 1,Cer d18:1/18:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.035350318,0.053874681,0.054252377,0.054063529
02b,NIST hTAG,hTAG 1,Cer d18:1/24:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,2.016806723,2.134032737,2.03464101,2.084336873
02b,NIST hTAG,hTAG 1,Cer d18:1/24:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,1.926724138,2.037670536,1.94299726,1.990333898
02b,NIST hTAG,hTAG 1,Cer d18:1/24:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,2.030973451,2.149187022,2.049053253,2.099120137
02b,NIST hTAG,hTAG 1,Cer d18:1/24:1,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.653846154,0.734027818,0.688090989,0.711059404
02b,NIST hTAG,hTAG 1,Cer d18:1/24:1,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.645645646,0.724663679,0.679389675,0.702026677
02b,NIST hTAG,hTAG 1,Cer d18:1/24:1,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.6328125,0.710009543,0.665772808,0.687891175
02b,NIST hTAG,hTAG 2,Cer d18:1/16:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.216125954,0.164661158,0.145058058,0.154859608
02b,NIST hTAG,hTAG 2,Cer d18:1/16:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.221774194,0.169009102,0.148871284,0.158940193
02b,NIST hTAG,hTAG 2,Cer d18:1/16:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.211026616,0.160735751,0.141615405,0.151175578
02b,NIST hTAG,hTAG 2,Cer d18:1/18:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.035562633,0.054202522,0.054581867,0.054392195
02b,NIST hTAG,hTAG 2,Cer d18:1/18:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.035472973,0.054064076,0.054442724,0.0542534
02b,NIST hTAG,hTAG 2,Cer d18:1/18:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.03329718,0.050704361,0.051066111,0.050885236
02b,NIST hTAG,hTAG 2,Cer d18:1/24:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,1.973684211,2.087904174,1.990771168,2.039337671
02b,NIST hTAG,hTAG 2,Cer d18:1/24:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,1.945945946,2.058232287,1.962552189,2.010392238
02b,NIST hTAG,hTAG 2,Cer d18:1/24:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,2.009174312,2.125868274,2.026876327,2.0763723
02b,NIST hTAG,hTAG 2,Cer d18:1/24:1,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.635350318,0.712907471,0.668465611,0.690686541
02b,NIST hTAG,hTAG 2,Cer d18:1/24:1,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.639498433,0.717644192,0.672867051,0.695255622
02b,NIST hTAG,hTAG 2,Cer d18:1/24:1,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.639498433,0.717644192,0.672867051,0.695255622
02b,NIST hTAG,hTAG 3,Cer d18:1/16:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.222762646,0.169770001,0.149538606,0.159654303
02b,NIST hTAG,hTAG 3,Cer d18:1/16:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.221948819,0.169143527,0.148989177,0.159066352
02b,NIST hTAG,hTAG 3,Cer d18:1/16:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.218507752,0.166494636,0.146666052,0.156580344
02b,NIST hTAG,hTAG 3,Cer d18:1/18:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.033894737,0.051627068,0.05199346,0.051810264
02b,NIST hTAG,hTAG 3,Cer d18:1/18:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.035391924,0.053938925,0.054316944,0.054127935
02b,NIST hTAG,hTAG 3,Cer d18:1/18:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.034143519,0.05201122,0.052379544,0.052195382
02b,NIST hTAG,hTAG 3,Cer d18:1/24:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,2.012820513,2.12976865,2.030585718,2.080177184
02b,NIST hTAG,hTAG 3,Cer d18:1/24:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,1.977272727,2.091742844,1.994421875,2.04308236
02b,NIST hTAG,hTAG 3,Cer d18:1/24:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,2.013888889,2.130911502,2.031672609,2.081292056
02b,NIST hTAG,hTAG 3,Cer d18:1/24:1,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.635350318,0.712907471,0.668465611,0.690686541
02b,NIST hTAG,hTAG 3,Cer d18:1/24:1,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.645833333,0.724877999,0.679588825,0.702233412
02b,NIST hTAG,hTAG 3,Cer d18:1/24:1,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.610248447,0.684243708,0.641830766,0.663037237
02b,NIST hTAG,hTAG 4,Cer d18:1/16:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.203358209,0.154832707,0.136438328,0.145635518
02b,NIST hTAG,hTAG 4,Cer d18:1/16:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.214423077,0.163350305,0.143908415,0.15362936
02b,NIST hTAG,hTAG 4,Cer d18:1/16:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.208333333,0.158662496,0.139797122,0.149229809
02b,NIST hTAG,hTAG 4,Cer d18:1/18:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.033333333,0.050760186,0.051122217,0.050941202
02b,NIST hTAG,hTAG 4,Cer d18:1/18:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.032594235,0.04961892,0.049975211,0.049797065
02b,NIST hTAG,hTAG 4,Cer d18:1/18:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.035955056,0.054808477,0.055190869,0.054999673
02b,NIST hTAG,hTAG 4,Cer d18:1/24:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,1.990654206,2.10605714,2.00803526,2.0570462
02b,NIST hTAG,hTAG 4,Cer d18:1/24:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,1.995535714,2.111278936,2.013001367,2.062140151
02b,NIST hTAG,hTAG 4,Cer d18:1/24:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,2.009174312,2.125868274,2.026876327,2.0763723
02b,NIST hTAG,hTAG 4,Cer d18:1/24:1,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.626198083,0.702456557,0.658754448,0.680605502
02b,NIST hTAG,hTAG 4,Cer d18:1/24:1,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.62654321,0.702850656,0.659120651,0.680985654
02b,NIST hTAG,hTAG 4,Cer d18:1/24:1,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.618380062,0.693529179,0.650458979,0.671994079
02b,NIST hTAG,hTAG 5,Cer d18:1/16:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.223895582,0.170642121,0.150303471,0.160472796
02b,NIST hTAG,hTAG 5,Cer d18:1/16:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.234439834,0.178758954,0.157422081,0.168090518
02b,NIST hTAG,hTAG 5,Cer d18:1/16:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.227362205,0.173310684,0.152643849,0.162977266
02b,NIST hTAG,hTAG 5,Cer d18:1/18:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.035849057,0.054644799,0.055026368,0.054835584
02b,NIST hTAG,hTAG 5,Cer d18:1/18:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.032962138,0.050187011,0.05054616,0.050366585
02b,NIST hTAG,hTAG 5,Cer d18:1/18:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.033181818,0.050526226,0.050887081,0.050706654
02b,NIST hTAG,hTAG 5,Cer d18:1/24:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,1.990654206,2.10605714,2.00803526,2.0570462
02b,NIST hTAG,hTAG 5,Cer d18:1/24:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,2.004545455,2.120916741,2.022167249,2.071541995
02b,NIST hTAG,hTAG 5,Cer d18:1/24:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,1.952830189,2.065596427,1.969555739,2.017576083
02b,NIST hTAG,hTAG 5,Cer d18:1/24:1,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.629032258,0.705692894,0.661761706,0.6837273
02b,NIST hTAG,hTAG 5,Cer d18:1/24:1,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.62541806,0.701565851,0.657926789,0.67974632
02b,NIST hTAG,hTAG 5,Cer d18:1/24:1,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.626984127,0.703354138,0.659588495,0.681471317
02b,NIST hTAG,hTAG 6,Cer d18:1/16:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.239329268,0.18252278,0.160723025,0.171622902
02b,NIST hTAG,hTAG 6,Cer d18:1/16:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.241701245,0.184348698,0.162324388,0.173336543
02b,NIST hTAG,hTAG 6,Cer d18:1/16:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.232276119,0.177093354,0.155961319,0.166527337
02b,NIST hTAG,hTAG 6,Cer d18:1/18:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.035469108,0.054058107,0.054436725,0.054247416
02b,NIST hTAG,hTAG 6,Cer d18:1/18:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.035148515,0.053563069,0.053939198,0.053751133
02b,NIST hTAG,hTAG 6,Cer d18:1/18:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.034052758,0.051871074,0.052238692,0.052054883
02b,NIST hTAG,hTAG 6,Cer d18:1/24:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,2.009174312,2.125868274,2.026876327,2.0763723
02b,NIST hTAG,hTAG 6,Cer d18:1/24:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,2.009433962,2.126146025,2.027140477,2.076643251
02b,NIST hTAG,hTAG 6,Cer d18:1/24:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,2.03271028,2.151044924,2.050820182,2.100932553
02b,NIST hTAG,hTAG 6,Cer d18:1/24:1,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.636363636,0.714064576,0.669540813,0.691802694
02b,NIST hTAG,hTAG 6,Cer d18:1/24:1,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.642857143,0.721479495,0.676430878,0.698955186
02b,NIST hTAG,hTAG 6,Cer d18:1/24:1,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.625407166,0.701553411,0.657915229,0.67973432
02b,NIST T1D,T1D 1,Cer d18:1/16:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.166925466,0.126787237,0.11184194,0.119314588
02b,NIST T1D,T1D 1,Cer d18:1/16:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.16918429,0.128526051,0.113366912,0.120946482
02b,NIST T1D,T1D 1,Cer d18:1/16:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.173895899,0.132152989,0.116547803,0.124350396
02b,NIST T1D,T1D 1,Cer d18:1/18:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.033055976,0.050331909,0.050691786,0.050511848
02b,NIST T1D,T1D 1,Cer d18:1/18:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.033624801,0.051210252,0.051574547,0.051392399
02b,NIST T1D,T1D 1,Cer d18:1/18:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.032142857,0.048921932,0.049274718,0.049098325
02b,NIST T1D,T1D 1,Cer d18:1/24:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,1.278106509,1.343838064,1.283138843,1.313488454
02b,NIST T1D,T1D 1,Cer d18:1/24:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,1.303125,1.370600583,1.308590914,1.339595749
02b,NIST T1D,T1D 1,Cer d18:1/24:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,1.300632911,1.367934772,1.306055637,1.336995204
02b,NIST T1D,T1D 1,Cer d18:1/24:1,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.439759036,0.489562285,0.460929546,0.475245915
02b,NIST T1D,T1D 1,Cer d18:1/24:1,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.445807771,0.496469319,0.467347678,0.481908499
02b,NIST T1D,T1D 1,Cer d18:1/24:1,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.456659619,0.508861018,0.47886225,0.493861634
02b,NIST T1D,T1D 2,Cer d18:1/16:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.170127796,0.12925235,0.114003889,0.12162812
02b,NIST T1D,T1D 2,Cer d18:1/16:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.174437299,0.132569752,0.116913311,0.124741532
02b,NIST T1D,T1D 2,Cer d18:1/16:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.172025723,0.130713351,0.115285214,0.122999283
02b,NIST T1D,T1D 2,Cer d18:1/18:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.032404459,0.049325879,0.049680697,0.049503288
02b,NIST T1D,T1D 2,Cer d18:1/18:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.032201987,0.049013236,0.049366481,0.049189858
02b,NIST T1D,T1D 2,Cer d18:1/18:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.033476764,0.050981663,0.051344808,0.051163235
02b,NIST T1D,T1D 2,Cer d18:1/24:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,1.354166667,1.425200341,1.360517152,1.392858747
02b,NIST T1D,T1D 2,Cer d18:1/24:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,1.32,1.388651931,1.325758365,1.357205148
02b,NIST T1D,T1D 2,Cer d18:1/24:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,1.325342466,1.394366818,1.331193417,1.362780118
02b,NIST T1D,T1D 2,Cer d18:1/24:1,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.449776786,0.501001527,0.471559081,0.486280304
02b,NIST T1D,T1D 2,Cer d18:1/24:1,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.440659341,0.49059034,0.461884832,0.476237586
02b,NIST T1D,T1D 2,Cer d18:1/24:1,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.451434879,0.502894899,0.473318433,0.488106666
02b,NIST T1D,T1D 3,Cer d18:1/16:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.180457746,0.137204217,0.120977822,0.129091019
02b,NIST T1D,T1D 3,Cer d18:1/16:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.166801948,0.126692154,0.111758551,0.119225353
02b,NIST T1D,T1D 3,Cer d18:1/16:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.183080808,0.139223417,0.122748697,0.130986057
02b,NIST T1D,T1D 3,Cer d18:1/18:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.033783784,0.051455742,0.051821271,0.051638507
02b,NIST T1D,T1D 3,Cer d18:1/18:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.034347826,0.052326699,0.052696609,0.052511654
02b,NIST T1D,T1D 3,Cer d18:1/18:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.032758621,0.049872753,0.050230321,0.050051537
02b,NIST T1D,T1D 3,Cer d18:1/24:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,1.3,1.36725774,1.305411757,1.336334749
02b,NIST T1D,T1D 3,Cer d18:1/24:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,1.317567568,1.386049935,1.323283777,1.354666856
02b,NIST T1D,T1D 3,Cer d18:1/24:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,1.342657343,1.412888707,1.348808367,1.380848537
02b,NIST T1D,T1D 3,Cer d18:1/24:1,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.438478747,0.488100326,0.45957107,0.473835698
02b,NIST T1D,T1D 3,Cer d18:1/24:1,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.44494382,0.495482776,0.466430965,0.480956871
02b,NIST T1D,T1D 3,Cer d18:1/24:1,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.457471264,0.509787833,0.479723462,0.494755647
02b,NIST T1D,T1D 4,Cer d18:1/16:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.168729373,0.128175862,0.11305979,0.120617826
02b,NIST T1D,T1D 4,Cer d18:1/16:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.172979798,0.131447786,0.115929327,0.123688556
02b,NIST T1D,T1D 4,Cer d18:1/16:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.181228374,0.137797436,0.121498086,0.129647761
02b,NIST T1D,T1D 4,Cer d18:1/18:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.033389545,0.050846984,0.051209452,0.051028218
02b,NIST T1D,T1D 4,Cer d18:1/18:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.034251291,0.052177635,0.052546796,0.052362215
02b,NIST T1D,T1D 4,Cer d18:1/18:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.03203125,0.048749595,0.049101514,0.048925555
02b,NIST T1D,T1D 4,Cer d18:1/24:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,1.273026316,1.338403733,1.277970609,1.308187171
02b,NIST T1D,T1D 4,Cer d18:1/24:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,1.261589404,1.326169559,1.266335491,1.296252525
02b,NIST T1D,T1D 4,Cer d18:1/24:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,1.268456376,1.333515224,1.27332147,1.303418347
02b,NIST T1D,T1D 4,Cer d18:1/24:1,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.426966292,0.474954283,0.447355547,0.461154915
02b,NIST T1D,T1D 4,Cer d18:1/24:1,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.449656751,0.500864459,0.471431715,0.486148087
02b,NIST T1D,T1D 4,Cer d18:1/24:1,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.436218679,0.48551956,0.457172978,0.471346269
02b,NIST T1D,T1D 5,Cer d18:1/16:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.175341297,0.133265638,0.117523616,0.125394627
02b,NIST T1D,T1D 5,Cer d18:1/16:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.180222603,0.137023207,0.120819072,0.128921139
02b,NIST T1D,T1D 5,Cer d18:1/16:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.166123779,0.126170108,0.111300707,0.118735407
02b,NIST T1D,T1D 5,Cer d18:1/18:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.033122744,0.050435008,0.050795403,0.050615205
02b,NIST T1D,T1D 5,Cer d18:1/18:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.033761468,0.051421283,0.051786639,0.051603961
02b,NIST T1D,T1D 5,Cer d18:1/18:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.03462963,0.052761841,0.05313394,0.05294789
02b,NIST T1D,T1D 5,Cer d18:1/24:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,1.371428571,1.443665565,1.378078212,1.410871889
02b,NIST T1D,T1D 5,Cer d18:1/24:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,1.285714286,1.351976175,1.290878466,1.321427321
02b,NIST T1D,T1D 5,Cer d18:1/24:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,1.305755396,1.373414342,1.311266896,1.342340619
02b,NIST T1D,T1D 5,Cer d18:1/24:1,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.464705882,0.518049025,0.487399899,0.502724462
02b,NIST T1D,T1D 5,Cer d18:1/24:1,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.470588235,0.524766068,0.493641488,0.509203778
02b,NIST T1D,T1D 5,Cer d18:1/24:1,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.45060241,0.501944305,0.472435125,0.487189715
02b,NIST T1D,T1D 6,Cer d18:1/16:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.173141892,0.131572564,0.116038759,0.123805661
02b,NIST T1D,T1D 6,Cer d18:1/16:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.179292929,0.136307556,0.120191433,0.128249494
02b,NIST T1D,T1D 6,Cer d18:1/16:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.169825073,0.129019318,0.113799516,0.121409417
02b,NIST T1D,T1D 6,Cer d18:1/18:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.034963768,0.053277795,0.053652489,0.053465142
02b,NIST T1D,T1D 6,Cer d18:1/18:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.033333333,0.050760186,0.051122217,0.050941202
02b,NIST T1D,T1D 6,Cer d18:1/18:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.032826476,0.04997753,0.050335625,0.050156578
02b,NIST T1D,T1D 6,Cer d18:1/24:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,1.327338129,1.396501599,1.333223667,1.364862633
02b,NIST T1D,T1D 6,Cer d18:1/24:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,1.313868613,1.382093128,1.319520718,1.350806923
02b,NIST T1D,T1D 6,Cer d18:1/24:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,1.315217391,1.383535929,1.320892871,1.3522144
02b,NIST T1D,T1D 6,Cer d18:1/24:1,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.448019802,0.498995232,0.469694798,0.484345015
02b,NIST T1D,T1D 6,Cer d18:1/24:1,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.449382716,0.50055154,0.471140945,0.485846243
02b,NIST T1D,T1D 6,Cer d18:1/24:1,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.45,0.501256415,0.471795927,0.486526171
02b,NIST YAA,yA-A 1,Cer d18:1/16:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.119984568,0.090652719,0.080151312,0.085402016
02b,NIST YAA,yA-A 1,Cer d18:1/16:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.118618619,0.089601229,0.079229135,0.084415182
02b,NIST YAA,yA-A 1,Cer d18:1/16:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.120028409,0.090686468,0.08018091,0.085433689
02b,NIST YAA,yA-A 1,Cer d18:1/18:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.018042226,0.027148673,0.02739195,0.027270311
02b,NIST YAA,yA-A 1,Cer d18:1/18:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.017741935,0.026684984,0.026925928,0.026805456
02b,NIST YAA,yA-A 1,Cer d18:1/18:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.017641129,0.026529325,0.026769487,0.026649406
02b,NIST YAA,yA-A 1,Cer d18:1/24:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.968181818,1.012308663,0.967843041,0.990075852
02b,NIST YAA,yA-A 1,Cer d18:1/24:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.973076923,1.017545003,0.97282298,0.995183992
02b,NIST YAA,yA-A 1,Cer d18:1/24:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.976271186,1.020961937,0.976072601,0.998517269
02b,NIST YAA,yA-A 1,Cer d18:1/24:1,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.266846361,0.292113742,0.277457073,0.284785408
02b,NIST YAA,yA-A 1,Cer d18:1/24:1,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.282729805,0.310251006,0.294310521,0.302280763
02b,NIST YAA,yA-A 1,Cer d18:1/24:1,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.270380435,0.296149292,0.281206973,0.288678132
02b,NIST YAA,yA-A 2,Cer d18:1/16:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.118521341,0.089526346,0.079163462,0.084344904
02b,NIST YAA,yA-A 2,Cer d18:1/16:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.126940994,0.096007689,0.084847718,0.090427703
02b,NIST YAA,yA-A 2,Cer d18:1/16:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.118902439,0.08981971,0.079420748,0.084620229
02b,NIST YAA,yA-A 2,Cer d18:1/18:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.0190625,0.028724112,0.028975312,0.028849712
02b,NIST YAA,yA-A 2,Cer d18:1/18:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.018373494,0.027660194,0.027906044,0.027783119
02b,NIST YAA,yA-A 2,Cer d18:1/18:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.018930041,0.028519578,0.028769749,0.028644663
02b,NIST YAA,yA-A 2,Cer d18:1/24:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,1.042105263,1.091385278,1.043047607,1.067216443
02b,NIST YAA,yA-A 2,Cer d18:1/24:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,1.022844828,1.070782206,1.023453381,1.047117793
02b,NIST YAA,yA-A 2,Cer d18:1/24:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,1.033043478,1.0816918,1.033828778,1.057760289
02b,NIST YAA,yA-A 2,Cer d18:1/24:1,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.284313725,0.312059681,0.295991171,0.304025426
02b,NIST YAA,yA-A 2,Cer d18:1/24:1,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.28511236,0.312971639,0.296838578,0.304905109
02b,NIST YAA,yA-A 2,Cer d18:1/24:1,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.280726257,0.30796316,0.292184616,0.300073888
